Date,Open,High,Low,Close,Volume,Adj Close
2010-08-19,0.98,0.98,0.93,0.95,655300,0.95
2010-08-18,0.98,0.98,0.95,0.98,792300,0.98
2010-08-17,0.98,0.98,0.97,0.98,365400,0.98
2010-08-16,0.95,1.00,0.95,0.98,536300,0.98
2010-08-13,0.96,0.96,0.94,0.96,429100,0.96
2010-08-12,0.95,0.96,0.94,0.94,619900,0.94
2010-08-11,0.98,1.00,0.95,0.97,660200,0.97
2010-08-10,1.03,1.04,0.99,1.00,597700,1.00
2010-08-09,1.00,1.04,1.00,1.03,565900,1.03
2010-08-06,1.00,1.02,0.99,1.01,730600,1.01
2010-08-05,0.99,1.01,0.97,1.00,672100,1.00
2010-08-04,1.01,1.01,0.98,0.99,523800,0.99
2010-08-03,1.01,1.03,1.00,1.00,585300,1.00
2010-08-02,0.99,1.01,0.99,1.00,321200,1.00
2010-07-30,1.01,1.01,0.97,0.99,718300,0.99
2010-07-29,1.03,1.03,1.01,1.02,316100,1.02
2010-07-28,1.01,1.05,0.99,1.04,596900,1.04
2010-07-27,0.98,1.03,0.98,1.01,789100,1.01
2010-07-26,0.99,1.00,0.96,0.97,731000,0.97
2010-07-23,0.99,0.99,0.94,0.96,1138100,0.96
2010-07-22,0.88,0.98,0.86,0.95,2123400,0.95
2010-07-21,0.93,0.93,0.90,0.91,374100,0.91
2010-07-20,0.91,0.95,0.89,0.92,1011000,0.92
2010-07-19,0.90,0.92,0.90,0.91,739500,0.91
2010-07-16,0.96,0.98,0.92,0.94,539600,0.94
2010-07-15,1.02,1.03,0.94,0.96,1072100,0.96
2010-07-14,0.95,1.01,0.95,1.01,1310800,1.01
2010-07-13,0.94,0.95,0.94,0.94,401200,0.94
2010-07-12,0.96,0.96,0.92,0.93,949800,0.93
2010-07-09,0.88,0.98,0.88,0.96,1770200,0.96
2010-07-08,0.88,0.88,0.85,0.88,1103800,0.88
2010-07-07,0.88,0.89,0.86,0.86,965700,0.86
2010-07-06,0.91,0.91,0.87,0.88,1480700,0.88
2010-07-05,0.94,0.95,0.90,0.91,613400,0.91
2010-07-02,0.95,0.99,0.92,0.95,871400,0.95
2010-07-01,1.01,1.02,0.95,0.96,1537900,0.96
2010-06-30,1.01,1.04,1.01,1.02,929400,1.02
2010-06-29,1.03,1.05,1.03,1.03,532300,1.03
2010-06-28,1.05,1.05,1.03,1.04,503200,1.04
2010-06-25,1.06,1.06,1.03,1.05,579200,1.05
